;Heure;date_heure;weekday;date;vacances_zone_a;vacances_zone_b;vacances_zone_c;nom_vacances;Vac_Ete;Vac_Hiver;Vac_Ascension;Vac_Printemps;Vac_Toussaint;Vac_Noel;est_jour_ferie;nom_jour_ferie;num_sem;Mois;Année;Lundi;Mardi;Mercredi;Jeudi;Vendredi;Samedi;Dimanche;veille_jour_ferie;lendemain_jour_ferie;trafic_passager_heure;nb_transaction_carte_abo_heure;nb_transaction_voyages_heure;nb_appels_entrants_cor
13154;2;2019-07-03 02:00:00;Wednesday;2019-07-03;0;0;0;;0;0;0;0;0;0;False;;27;7;2019;0;0;1;0;0;0;0;False;False;2.208284416998684;-0.7116633005114691;-0.976295249395349;-0.9694035163929738
13155;3;2019-07-03 03:00:00;Wednesday;2019-07-03;0;0;0;;0;0;0;0;0;0;False;;27;7;2019;0;0;1;0;0;0;0;False;False;2.208284416998684;-0.7116633005114691;-0.976295249395349;-0.9694035163929738
13156;4;2019-07-03 04:00:00;Wednesday;2019-07-03;0;0;0;;0;0;0;0;0;0;False;;27;7;2019;0;0;1;0;0;0;0;False;False;2.208284416998684;-0.7116633005114691;-0.976295249395349;-0.9694035163929738
13157;5;2019-07-03 05:00:00;Wednesday;2019-07-03;0;0;0;;0;0;0;0;0;0;False;;27;7;2019;0;0;1;0;0;0;0;False;False;2.208284416998684;-0.7116633005114691;-0.976295249395349;-0.9694035163929738
13158;6;2019-07-03 06:00:00;Wednesday;2019-07-03;0;0;0;;0;0;0;0;0;0;False;;27;7;2019;0;0;1;0;0;0;0;False;False;2.208284416998684;-0.6934843762613957;-0.9601005928430105;-0.9423057211950848
13159;7;2019-07-03 07:00:00;Wednesday;2019-07-03;0;0;0;;0;0;0;0;0;0;False;;27;7;2019;0;0;1;0;0;0;0;False;False;2.208284416998684;0.009434028074775485;-0.3339072061525925;0.10547569312328992
13160;8;2019-07-03 08:00:00;Wednesday;2019-07-03;0;0;0;;0;0;0;0;0;0;False;;27;7;2019;0;0;1;0;0;0;0;False;False;2.208284416998684;0.7547699223277846;0.33007371249328193;1.216485296236739
13161;9;2019-07-03 09:00:00;Wednesday;2019-07-03;0;0;0;;0;0;0;0;0;0;False;;27;7;2019;0;0;1;0;0;0;0;False;False;2.208284416998684;1.7000739833316012;1.1721958532148786;2.625570646526967
13162;10;2019-07-03 10:00:00;Wednesday;2019-07-03;0;0;0;;0;0;0;0;0;0;False;;27;7;2019;0;0;1;0;0;0;0;False;False;2.208284416998684;1.9879069506244298;1.4286112486269031;3.0546190704935428
13163;11;2019-07-03 11:00:00;Wednesday;2019-07-03;0;0;0;;0;0;0;0;0;0;False;;27;7;2019;0;0;1;0;0;0;0;False;False;2.208284416998684;1.8364159152071518;1.2936557773574169;2.8288041105111343
13164;12;2019-07-03 12:00:00;Wednesday;2019-07-03;0;0;0;;0;0;0;0;0;0;False;;27;7;2019;0;0;1;0;0;0;0;False;False;2.208284416998684;1.3425551397468243;0.85370094101889;2.092647340968483
13165;13;2019-07-03 13:00:00;Wednesday;2019-07-03;0;0;0;;0;0;0;0;0;0;False;;27;7;2019;0;0;1;0;0;0;0;False;False;2.208284416998684;1.3728533468302802;0.8806920352727873;2.137810332964965
13166;14;2019-07-03 14:00:00;Wednesday;2019-07-03;0;0;0;;0;0;0;0;0;0;False;;27;7;2019;0;0;1;0;0;0;0;False;False;2.208284416998684;1.5849407964144695;1.0696296950500688;2.4539512769403364
13167;15;2019-07-03 15:00:00;Wednesday;2019-07-03;0;0;0;;0;0;0;0;0;0;False;;27;7;2019;0;0;1;0;0;0;0;False;False;2.208284416998684;1.5516127686226684;1.0399394913707816;2.4042719857442068
13168;16;2019-07-03 16:00:00;Wednesday;2019-07-03;0;0;0;;0;0;0;0;0;0;False;;27;7;2019;0;0;1;0;0;0;0;False;False;2.208284416998684;1.5637320514560507;1.0507359290723406;2.4223371825427993
13169;17;2019-07-03 17:00:00;Wednesday;2019-07-03;0;0;0;;0;0;0;0;0;0;False;;27;7;2019;0;0;1;0;0;0;0;False;False;2.208284416998684;1.609179362081234;1.0912225704531866;2.490081670537522
13170;18;2019-07-03 18:00:00;Wednesday;2019-07-03;0;0;0;;0;0;0;0;0;0;False;;27;7;2019;0;0;1;0;0;0;0;False;False;2.208284416998684;1.2940780084132955;0.8105151902126543;2.0203865537741126
13171;19;2019-07-03 19:00:00;Wednesday;2019-07-03;0;0;0;;0;0;0;0;0;0;False;;27;7;2019;0;0;1;0;0;0;0;False;False;2.208284416998684;0.7820383087028948;0.3543656973217894;1.2571319890335724
13172;20;2019-07-03 20:00:00;Wednesday;2019-07-03;0;0;0;;0;0;0;0;0;0;False;;27;7;2019;0;0;1;0;0;0;0;False;False;2.208284416998684;0.38513179590962565;0.0007823625957344395;0.6654967938796627
13173;21;2019-07-03 21:00:00;Wednesday;2019-07-03;0;0;0;;0;0;0;0;0;0;False;;27;7;2019;0;0;1;0;0;0;0;False;False;2.208284416998684;0.09426900790845139;-0.25833214224167994;0.2319320707134386
13174;22;2019-07-03 22:00:00;Wednesday;2019-07-03;0;0;0;;0;0;0;0;0;0;False;;27;7;2019;0;0;1;0;0;0;0;False;False;2.208284416998684;-0.7116633005114691;-0.976295249395349;-0.9694035163929738
13175;23;2019-07-03 23:00:00;Wednesday;2019-07-03;0;0;0;;0;0;0;0;0;0;False;;27;7;2019;0;0;1;0;0;0;0;False;False;2.208284416998684;-0.7116633005114691;-0.976295249395349;-0.9694035163929738
13176;0;2019-07-04 00:00:00;Thursday;2019-07-04;0;0;0;;0;0;0;0;0;0;False;;27;7;2019;0;0;0;1;0;0;0;False;False;2.169030681334856;-0.7116633005114691;-0.976295249395349;-0.9694035163929738
13177;1;2019-07-04 01:00:00;Thursday;2019-07-04;0;0;0;;0;0;0;0;0;0;False;;27;7;2019;0;0;0;1;0;0;0;False;False;2.169030681334856;-0.7116633005114691;-0.976295249395349;-0.9694035163929738
13178;2;2019-07-04 02:00:00;Thursday;2019-07-04;0;0;0;;0;0;0;0;0;0;False;;27;7;2019;0;0;0;1;0;0;0;False;False;2.169030681334856;-0.7116633005114691;-0.976295249395349;-0.9694035163929738
13179;3;2019-07-04 03:00:00;Thursday;2019-07-04;0;0;0;;0;0;0;0;0;0;False;;27;7;2019;0;0;0;1;0;0;0;False;False;2.169030681334856;-0.7116633005114691;-0.976295249395349;-0.9694035163929738
13180;4;2019-07-04 04:00:00;Thursday;2019-07-04;0;0;0;;0;0;0;0;0;0;False;;27;7;2019;0;0;0;1;0;0;0;False;False;2.169030681334856;-0.7116633005114691;-0.976295249395349;-0.9694035163929738
13181;5;2019-07-04 05:00:00;Thursday;2019-07-04;0;0;0;;0;0;0;0;0;0;False;;27;7;2019;0;0;0;1;0;0;0;False;False;2.169030681334856;-0.7116633005114691;-0.976295249395349;-0.9694035163929738
13182;6;2019-07-04 06:00:00;Thursday;2019-07-04;0;0;0;;0;0;0;0;0;0;False;;27;7;2019;0;0;0;1;0;0;0;False;False;2.169030681334856;-0.6900355498062043;-0.9571904116496309;-0.9423057211950848
13183;7;2019-07-04 07:00:00;Thursday;2019-07-04;0;0;0;;0;0;0;0;0;0;False;;27;7;2019;0;0;0;1;0;0;0;False;False;2.169030681334856;0.19309760399210965;-0.17707620369947433;0.16418758271871609
13184;8;2019-07-04 08:00:00;Thursday;2019-07-04;0;0;0;;0;0;0;0;0;0;False;;27;7;2019;0;0;0;1;0;0;0;False;False;2.169030681334856;1.065416882437791;0.593485585377823;1.2571319890335724
13185;9;2019-07-04 09:00:00;Thursday;2019-07-04;0;0;0;;0;0;0;0;0;0;False;;27;7;2019;0;0;0;1;0;0;0;False;False;2.169030681334856;2.146804417701033;1.548727472663729;2.6120217489280226
13186;10;2019-07-04 10:00:00;Thursday;2019-07-04;0;0;0;;0;0;0;0;0;0;False;;27;7;2019;0;0;0;1;0;0;0;False;False;2.169030681334856;2.4964530541028145;1.8575890162195055;3.0501027712938944
13187;11;2019-07-04 11:00:00;Thursday;2019-07-04;0;0;0;;0;0;0;0;0;0;False;;27;7;2019;0;0;0;1;0;0;0;False;False;2.169030681334856;2.3090125479905192;1.692013755756615;2.8152552129121897
13188;12;2019-07-04 12:00:00;Thursday;2019-07-04;0;0;0;;0;0;0;0;0;0;False;;27;7;2019;0;0;0;1;0;0;0;False;False;2.169030681334856;1.7142494035957356;1.1666307177493669;2.0700658449702423
13189;13;2019-07-04 13:00:00;Thursday;2019-07-04;0;0;0;;0;0;0;0;0;0;False;;27;7;2019;0;0;0;1;0;0;0;False;False;2.169030681334856;1.6890170277729268;1.144341740379362;2.038451750572705
13190;14;2019-07-04 14:00:00;Thursday;2019-07-04;0;0;0;;0;0;0;0;0;0;False;;27;7;2019;0;0;0;1;0;0;0;False;False;2.169030681334856;1.8656436585325895;1.3003645819693936;2.2597504113554656
13191;15;2019-07-04 15:00:00;Thursday;2019-07-04;0;0;0;;0;0;0;0;0;0;False;;27;7;2019;0;0;0;1;0;0;0;False;False;2.169030681334856;1.9269222855308403;1.3544949555822614;2.336527497749484
13192;16;2019-07-04 16:00:00;Thursday;2019-07-04;0;0;0;;0;0;0;0;0;0;False;;27;7;2019;0;0;0;1;0;0;0;False;False;2.169030681334856;1.9269222855308403;1.3544949555822614;2.336527497749484
13193;17;2019-07-04 17:00:00;Thursday;2019-07-04;0;0;0;;0;0;0;0;0;0;False;;27;7;2019;0;0;0;1;0;0;0;False;False;2.169030681334856;1.999014787881723;1.4181777480679885;2.4268534817424476
13194;18;2019-07-04 18:00:00;Thursday;2019-07-04;0;0;0;;0;0;0;0;0;0;False;;27;7;2019;0;0;0;1;0;0;0;False;False;2.169030681334856;1.7647141552413537;1.2112086724893754;2.1332940337653166
13195;19;2019-07-04 19:00:00;Thursday;2019-07-04;0;0;0;;0;0;0;0;0;0;False;;27;7;2019;0;0;0;1;0;0;0;False;False;2.169030681334856;1.0870446331430559;0.6125904231235413;1.2842297842314614
13196;20;2019-07-04 20:00:00;Thursday;2019-07-04;0;0;0;;0;0;0;0;0;0;False;;27;7;2019;0;0;0;1;0;0;0;False;False;2.169030681334856;0.5715832413342441;0.15725845685059267;0.6383989986817736
13197;21;2019-07-04 21:00:00;Thursday;2019-07-04;0;0;0;;0;0;0;0;0;0;False;;27;7;2019;0;0;0;1;0;0;0;False;False;2.169030681334856;0.25437623099035994;-0.12294583008660635;0.24096466911273492
13198;22;2019-07-04 22:00:00;Thursday;2019-07-04;0;0;0;;0;0;0;0;0;0;False;;27;7;2019;0;0;0;1;0;0;0;False;False;2.169030681334856;-0.7116633005114691;-0.976295249395349;-0.9694035163929738
13199;23;2019-07-04 23:00:00;Thursday;2019-07-04;0;0;0;;0;0;0;0;0;0;False;;27;7;2019;0;0;0;1;0;0;0;False;False;2.169030681334856;-0.7116633005114691;-0.976295249395349;-0.9694035163929738
13200;0;2019-07-05 00:00:00;Friday;2019-07-05;0;0;0;;0;0;0;0;0;0;False;;27;7;2019;0;0;0;0;1;0;0;False;False;2.107051098707759;-0.7116633005114691;-0.976295249395349;-0.9694035163929738
13201;1;2019-07-05 01:00:00;Friday;2019-07-05;0;0;0;;0;0;0;0;0;0;False;;27;7;2019;0;0;0;0;1;0;0;False;False;2.107051098707759;-0.7116633005114691;-0.976295249395349;-0.9694035163929738
13202;2;2019-07-05 02:00:00;Friday;2019-07-05;0;0;0;;0;0;0;0;0;0;False;;27;7;2019;0;0;0;0;1;0;0;False;False;2.107051098707759;-0.7116633005114691;-0.976295249395349;-0.9694035163929738
13203;3;2019-07-05 03:00:00;Friday;2019-07-05;0;0;0;;0;0;0;0;0;0;False;;27;7;2019;0;0;0;0;1;0;0;False;False;2.107051098707759;-0.7116633005114691;-0.976295249395349;-0.9694035163929738
13204;4;2019-07-05 04:00:00;Friday;2019-07-05;0;0;0;;0;0;0;0;0;0;False;;27;7;2019;0;0;0;0;1;0;0;False;False;2.107051098707759;-0.7116633005114691;-0.976295249395349;-0.9694035163929738
13205;5;2019-07-05 05:00:00;Friday;2019-07-05;0;0;0;;0;0;0;0;0;0;False;;27;7;2019;0;0;0;0;1;0;0;False;False;2.107051098707759;-0.7116633005114691;-0.976295249395349;-0.9694035163929738
13206;6;2019-07-05 06:00:00;Friday;2019-07-05;0;0;0;;0;0;0;0;0;0;False;;27;7;2019;0;0;0;0;1;0;0;False;False;2.107051098707759;-0.7000746431652753;-0.966795704628862;-0.9558546187940293
13207;7;2019-07-05 07:00:00;Friday;2019-07-05;0;0;0;;0;0;0;0;0;0;False;;27;7;2019;0;0;0;0;1;0;0;False;False;2.107051098707759;0.23088083031228238;-0.20366560838773848;0.13257348832117893
13208;8;2019-07-05 08:00:00;Friday;2019-07-05;0;0;0;;0;0;0;0;0;0;False;;27;7;2019;0;0;0;0;1;0;0;False;False;2.107051098707759;1.2081909331746148;0.5974626669193331;1.2751971858321651
13209;9;2019-07-05 09:00:00;Friday;2019-07-05;0;0;0;;0;0;0;0;0;0;False;;27;7;2019;0;0;0;0;1;0;0;False;False;2.107051098707759;2.3940968682684334;1.569582748023171;2.6617010401241523
13210;10;2019-07-05 10:00:00;Friday;2019-07-05;0;0;0;;0;0;0;0;0;0;False;;27;7;2019;0;0;0;0;1;0;0;False;False;2.107051098707759;2.85764316211618;1.9495645386826512;3.2036569440819322
13211;11;2019-07-05 11:00:00;Friday;2019-07-05;0;0;0;;0;0;0;0;0;0;False;;27;7;2019;0;0;0;0;1;0;0;False;False;2.107051098707759;2.6451844441026293;1.775406217963723;2.955260488101283
13212;12;2019-07-05 12:00:00;Friday;2019-07-05;0;0;0;;0;0;0;0;0;0;False;;27;7;2019;0;0;0;0;1;0;0;False;False;2.107051098707759;2.0773402341391396;1.3099285244058592;2.2913645057530028
13213;13;2019-07-05 13:00:00;Friday;2019-07-05;0;0;0;;0;0;0;0;0;0;False;;27;7;2019;0;0;0;0;1;0;0;False;False;2.107051098707759;1.7026403132788777;1.0027765769561126;1.8532834833871303
13214;14;2019-07-05 14:00:00;Friday;2019-07-05;0;0;0;;0;0;0;0;0;0;False;;27;7;2019;0;0;0;0;1;0;0;False;False;2.107051098707759;2.0464371478826235;1.2845964050285605;2.2552341121558173
13215;15;2019-07-05 15:00:00;Friday;2019-07-05;0;0;0;;0;0;0;0;0;0;False;;27;7;2019;0;0;0;0;1;0;0;False;False;2.107051098707759;1.9228248028565578;1.1832679275193658;2.1107125377670757
13216;16;2019-07-05 16:00:00;Friday;2019-07-05;0;0;0;;0;0;0;0;0;0;False;;27;7;2019;0;0;0;0;1;0;0;False;False;2.107051098707759;2.0271227189723002;1.2687638304177489;2.2326526161575764
13217;17;2019-07-05 17:00:00;Friday;2019-07-05;0;0;0;;0;0;0;0;0;0;False;;27;7;2019;0;0;0;0;1;0;0;False;False;2.107051098707759;2.2279927796396573;1.4334226063701905;2.467500174539281
13218;18;2019-07-05 18:00:00;Friday;2019-07-05;0;0;0;;0;0;0;0;0;0;False;;27;7;2019;0;0;0;0;1;0;0;False;False;2.107051098707759;1.8185268867408144;1.0977720246209823;1.9887724593765754
13219;19;2019-07-05 19:00:00;Friday;2019-07-05;0;0;0;;0;0;0;0;0;0;False;;27;7;2019;0;0;0;0;1;0;0;False;False;2.107051098707759;1.0884414739306134;0.49930070433230067;1.135191910643072
13220;20;2019-07-05 20:00:00;Friday;2019-07-05;0;0;0;;0;0;0;0;0;0;False;;27;7;2019;0;0;0;0;1;0;0;False;False;2.107051098707759;0.5360488070953822;0.046489070463086354;0.4893611250933841
13221;21;2019-07-05 21:00:00;Friday;2019-07-05;0;0;0;;0;0;0;0;0;0;False;;27;7;2019;0;0;0;0;1;0;0;False;False;2.107051098707759;0.18838908670957216;-0.23849727253152414;0.08289419712504908
13222;22;2019-07-05 22:00:00;Friday;2019-07-05;0;0;0;;0;0;0;0;0;0;False;;27;7;2019;0;0;0;0;1;0;0;False;False;2.107051098707759;-0.7116633005114691;-0.976295249395349;-0.9694035163929738
13223;23;2019-07-05 23:00:00;Friday;2019-07-05;0;0;0;;0;0;0;0;0;0;False;;27;7;2019;0;0;0;0;1;0;0;False;False;2.107051098707759;-0.7116633005114691;-0.976295249395349;-0.9694035163929738
13224;0;2019-07-06 00:00:00;Saturday;2019-07-06;1;1;1;Vacances d'ete;1;0;0;0;0;0;False;;27;7;2019;0;0;0;0;0;1;0;False;False;0.713026986119971;-0.7116633005114691;-0.976295249395349;-0.9694035163929738
13225;1;2019-07-06 01:00:00;Saturday;2019-07-06;1;1;1;Vacances d'ete;1;0;0;0;0;0;False;;27;7;2019;0;0;0;0;0;1;0;False;False;0.713026986119971;-0.7116633005114691;-0.976295249395349;-0.9694035163929738
13226;2;2019-07-06 02:00:00;Saturday;2019-07-06;1;1;1;Vacances d'ete;1;0;0;0;0;0;False;;27;7;2019;0;0;0;0;0;1;0;False;False;0.713026986119971;-0.7116633005114691;-0.976295249395349;-0.9694035163929738
13227;3;2019-07-06 03:00:00;Saturday;2019-07-06;1;1;1;Vacances d'ete;1;0;0;0;0;0;False;;27;7;2019;0;0;0;0;0;1;0;False;False;0.713026986119971;-0.7116633005114691;-0.976295249395349;-0.9694035163929738
13228;4;2019-07-06 04:00:00;Saturday;2019-07-06;1;1;1;Vacances d'ete;1;0;0;0;0;0;False;;27;7;2019;0;0;0;0;0;1;0;False;False;0.713026986119971;-0.7116633005114691;-0.976295249395349;-0.9694035163929738
13229;5;2019-07-06 05:00:00;Saturday;2019-07-06;1;1;1;Vacances d'ete;1;0;0;0;0;0;False;;27;7;2019;0;0;0;0;0;1;0;False;False;0.713026986119971;-0.7116633005114691;-0.976295249395349;-0.9694035163929738
13230;6;2019-07-06 06:00:00;Saturday;2019-07-06;1;1;1;Vacances d'ete;1;0;0;0;0;0;False;;27;7;2019;0;0;0;0;0;1;0;False;False;0.713026986119971;-0.702972328268157;-0.9675528723233248;-0.9513383195943811
13231;7;2019-07-06 07:00:00;Saturday;2019-07-06;1;1;1;Vacances d'ete;1;0;0;0;0;0;False;;27;7;2019;0;0;0;0;0;1;0;False;False;0.713026986119971;-0.2858056605891804;-0.5479187728661611;-0.08420887326193309
13232;8;2019-07-06 08:00:00;Saturday;2019-07-06;1;1;1;Vacances d'ete;1;0;0;0;0;0;False;;27;7;2019;0;0;0;0;0;1;0;False;False;0.713026986119971;0.033587569352536185;-0.2266364154692702;0.5796871090863475
13233;9;2019-07-06 09:00:00;Saturday;2019-07-06;1;1;1;Vacances d'ete;1;0;0;0;0;0;False;;27;7;2019;0;0;0;0;0;1;0;False;False;0.713026986119971;0.46813618151813685;0.21048243813194192;1.4829469490159808
13234;10;2019-07-06 10:00:00;Saturday;2019-07-06;1;1;1;Vacances d'ete;1;0;0;0;0;0;False;;27;7;2019;0;0;0;0;0;1;0;False;False;0.713026986119971;0.6788922584184532;0.4224850821285297;1.921027971381853
13235;11;2019-07-06 11:00:00;Saturday;2019-07-06;1;1;1;Vacances d'ete;1;0;0;0;0;0;False;;27;7;2019;0;0;0;0;0;1;0;False;False;0.713026986119971;0.6397828833235493;0.3831443853044207;1.839734585788186
13236;12;2019-07-06 12:00:00;Saturday;2019-07-06;1;1;1;Vacances d'ete;1;0;0;0;0;0;False;;27;7;2019;0;0;0;0;0;1;0;False;False;0.713026986119971;0.40512663275412486;0.14710020435976617;1.3519742722261838
13237;13;2019-07-06 13:00:00;Saturday;2019-07-06;1;1;1;Vacances d'ete;1;0;0;0;0;0;False;;27;7;2019;0;0;0;0;0;1;0;False;False;0.713026986119971;0.28779850746941255;0.029078113887438813;1.1080941154451829
13238;14;2019-07-06 14:00:00;Saturday;2019-07-06;1;1;1;Vacances d'ete;1;0;0;0;0;0;False;;27;7;2019;0;0;0;0;0;1;0;False;False;0.713026986119971;0.3725354868417048;0.11431629033967529;1.2842297842314614
13239;15;2019-07-06 15:00:00;Saturday;2019-07-06;1;1;1;Vacances d'ete;1;0;0;0;0;0;False;;27;7;2019;0;0;0;0;0;1;0;False;False;0.713026986119971;0.33777159786845673;0.07934678205157822;1.2119689970370906
13240;16;2019-07-06 16:00:00;Saturday;2019-07-06;1;1;1;Vacances d'ete;1;0;0;0;0;0;False;;27;7;2019;0;0;0;0;0;1;0;False;False;0.713026986119971;0.32256239644266077;0.06404762217553588;1.1803549026395534
13241;17;2019-07-06 17:00:00;Saturday;2019-07-06;1;1;1;Vacances d'ete;1;0;0;0;0;0;False;;27;7;2019;0;0;0;0;0;1;0;False;False;0.713026986119971;0.44206326478820085;0.18425530691586922;1.4287513586202027
13242;18;2019-07-06 18:00:00;Saturday;2019-07-06;1;1;1;Vacances d'ete;1;0;0;0;0;0;False;;27;7;2019;0;0;0;0;0;1;0;False;False;0.713026986119971;0.33559885480762874;0.07716118778357223;1.2074526978374425
13243;19;2019-07-06 19:00:00;Saturday;2019-07-06;1;1;1;Vacances d'ete;1;0;0;0;0;0;False;;27;7;2019;0;0;0;0;0;1;0;False;False;0.713026986119971;0.05096951383916013;-0.20915166132522167;0.6158175026835327
13244;20;2019-07-06 20:00:00;Saturday;2019-07-06;1;1;1;Vacances d'ete;1;0;0;0;0;0;False;;27;7;2019;0;0;0;0;0;1;0;False;False;0.713026986119971;-0.1988959381560602;-0.4604950021459187;0.09644309472399358
13245;21;2019-07-06 21:00:00;Saturday;2019-07-06;1;1;1;Vacances d'ete;1;0;0;0;0;0;False;;27;7;2019;0;0;0;0;0;1;0;False;False;0.713026986119971;-0.38140635526561256;-0.6440849206584278;-0.28292603804645244
13246;22;2019-07-06 22:00:00;Saturday;2019-07-06;1;1;1;Vacances d'ete;1;0;0;0;0;0;False;;27;7;2019;0;0;0;0;0;1;0;False;False;0.713026986119971;-0.7116633005114691;-0.976295249395349;-0.9694035163929738
13247;23;2019-07-06 23:00:00;Saturday;2019-07-06;1;1;1;Vacances d'ete;1;0;0;0;0;0;False;;27;7;2019;0;0;0;0;0;1;0;False;False;0.713026986119971;-0.7116633005114691;-0.976295249395349;-0.9694035163929738
13248;0;2019-07-07 00:00:00;Sunday;2019-07-07;1;1;1;Vacances d'ete;1;0;0;0;0;0;False;;27;7;2019;0;0;0;0;0;0;1;False;False;-0.07359721672226742;-0.7116633005114691;-0.976295249395349;-0.9694035163929738
13249;1;2019-07-07 01:00:00;Sunday;2019-07-07;1;1;1;Vacances d'ete;1;0;0;0;0;0;False;;27;7;2019;0;0;0;0;0;0;1;False;False;-0.07359721672226742;-0.7116633005114691;-0.976295249395349;-0.9694035163929738
13250;2;2019-07-07 02:00:00;Sunday;2019-07-07;1;1;1;Vacances d'ete;1;0;0;0;0;0;False;;27;7;2019;0;0;0;0;0;0;1;False;False;-0.07359721672226742;-0.7116633005114691;-0.976295249395349;-0.9694035163929738
13251;3;2019-07-07 03:00:00;Sunday;2019-07-07;1;1;1;Vacances d'ete;1;0;0;0;0;0;False;;27;7;2019;0;0;0;0;0;0;1;False;False;-0.07359721672226742;-0.7116633005114691;-0.976295249395349;-0.9694035163929738
13252;4;2019-07-07 04:00:00;Sunday;2019-07-07;1;1;1;Vacances d'ete;1;0;0;0;0;0;False;;27;7;2019;0;0;0;0;0;0;1;False;False;-0.07359721672226742;-0.7116633005114691;-0.976295249395349;-0.9694035163929738
13253;5;2019-07-07 05:00:00;Sunday;2019-07-07;1;1;1;Vacances d'ete;1;0;0;0;0;0;False;;27;7;2019;0;0;0;0;0;0;1;False;False;-0.07359721672226742;-0.7116633005114691;-0.976295249395349;-0.9694035163929738
13254;6;2019-07-07 06:00:00;Sunday;2019-07-07;1;1;1;Vacances d'ete;1;0;0;0;0;0;False;;27;7;2019;0;0;0;0;0;0;1;False;False;-0.07359721672226742;-0.706067391866066;-0.9689412443856836;-0.9603709179936775
13255;7;2019-07-07 07:00:00;Sunday;2019-07-07;1;1;1;Vacances d'ete;1;0;0;0;0;0;False;;27;7;2019;0;0;0;0;0;0;1;False;False;-0.07359721672226742;-0.4038883250143019;-0.5718249738637499;-0.47261060443167546
13256;8;2019-07-07 08:00:00;Sunday;2019-07-07;1;1;1;Vacances d'ete;1;0;0;0;0;0;False;;27;7;2019;0;0;0;0;0;0;1;False;False;-0.07359721672226742;-0.19124379648898637;-0.292372783496463;-0.12937186525841476
13257;9;2019-07-07 09:00:00;Sunday;2019-07-07;1;1;1;Vacances d'ete;1;0;0;0;0;0;False;;27;7;2019;0;0;0;0;0;0;1;False;False;-0.07359721672226742;0.27601457540216745;0.3216866348106013;0.6248501010828291
13258;10;2019-07-07 10:00:00;Sunday;2019-07-07;1;1;1;Vacances d'ete;1;0;0;0;0;0;False;;27;7;2019;0;0;0;0;0;0;1;False;False;-0.07359721672226742;0.634152728707962;0.7923429554291895;1.2029363986377943
13259;11;2019-07-07 11:00:00;Sunday;2019-07-07;1;1;1;Vacances d'ete;1;0;0;0;0;0;False;;27;7;2019;0;0;0;0;0;0;1;False;False;-0.07359721672226742;0.5753956879312301;0.7151259028277023;1.1080941154451829
13260;12;2019-07-07 12:00:00;Sunday;2019-07-07;1;1;1;Vacances d'ete;1;0;0;0;0;0;False;;27;7;2019;0;0;0;0;0;0;1;False;False;-0.07359721672226742;0.5250325101226028;0.6489398577407134;1.026800729851516
13261;13;2019-07-07 13:00:00;Sunday;2019-07-07;1;1;1;Vacances d'ete;1;0;0;0;0;0;False;;27;7;2019;0;0;0;0;0;0;1;False;False;-0.07359721672226742;0.35715525076051163;0.42831970745075015;0.755822777872626
13262;14;2019-07-07 14:00:00;Sunday;2019-07-07;1;1;1;Vacances d'ete;1;0;0;0;0;0;False;;27;7;2019;0;0;0;0;0;0;1;False;False;-0.07359721672226742;0.35715525076051163;0.42831970745075015;0.755822777872626
13263;15;2019-07-07 15:00:00;Sunday;2019-07-07;1;1;1;Vacances d'ete;1;0;0;0;0;0;False;;27;7;2019;0;0;0;0;0;0;1;False;False;-0.07359721672226742;0.4327000174734526;0.5275987750812337;0.8777628562631264
13264;16;2019-07-07 16:00:00;Sunday;2019-07-07;1;1;1;Vacances d'ete;1;0;0;0;0;0;False;;27;7;2019;0;0;0;0;0;0;1;False;False;-0.07359721672226742;0.3347716161788994;0.3989036874120885;0.7196923842754406
13265;17;2019-07-07 17:00:00;Sunday;2019-07-07;1;1;1;Vacances d'ete;1;0;0;0;0;0;False;;27;7;2019;0;0;0;0;0;0;1;False;False;-0.07359721672226742;0.24803503217515224;0.28491660976227406;0.5796871090863475
13266;18;2019-07-07 18:00:00;Sunday;2019-07-07;1;1;1;Vacances d'ete;1;0;0;0;0;0;False;;27;7;2019;0;0;0;0;0;0;1;False;False;-0.07359721672226742;0.21445958030273396;0.2407925797042815;0.5254915186905694
13267;19;2019-07-07 19:00:00;Sunday;2019-07-07;1;1;1;Vacances d'ete;1;0;0;0;0;0;False;;27;7;2019;0;0;0;0;0;0;1;False;False;-0.07359721672226742;0.1417127679124946;0.14519051457863077;0.4080677394997171
13268;20;2019-07-07 20:00:00;Sunday;2019-07-07;1;1;1;Vacances d'ete;1;0;0;0;0;0;False;;27;7;2019;0;0;0;0;0;0;1;False;False;-0.07359721672226742;0.03818845797253822;0.009141421899820059;0.24096466911273492
13269;21;2019-07-07 21:00:00;Sunday;2019-07-07;1;1;1;Vacances d'ete;1;0;0;0;0;0;False;;27;7;2019;0;0;0;0;0;0;1;False;False;-0.07359721672226742;-0.205233568102494;-0.31075779602062664;-0.1519533612566556
13270;22;2019-07-07 22:00:00;Sunday;2019-07-07;1;1;1;Vacances d'ete;1;0;0;0;0;0;False;;27;7;2019;0;0;0;0;0;0;1;False;False;-0.07359721672226742;-0.7116633005114691;-0.976295249395349;-0.9694035163929738
13271;23;2019-07-07 23:00:00;Sunday;2019-07-07;1;1;1;Vacances d'ete;1;0;0;0;0;0;False;;27;7;2019;0;0;0;0;0;0;1;False;False;-0.07359721672226742;-0.7116633005114691;-0.976295249395349;-0.9694035163929738
